Date,energy,materials,industrial,cons_discretionary,cons_staple,healthcare,financials,it,telecom,utilities,real_estate
2-Dec-05,381.73,185.22,292.14,264.73,242.36,360.2,429.47,346.72,122.49,159.15,134.33
5-Dec-05,384.39,185.38,290.95,263.19,241.43,360.47,428.65,343.93,122.34,159.21,133.07
6-Dec-05,386.29,186.83,291.9,264.19,241.36,359.96,427.77,345.2,122.05,158.9,132.38
7-Dec-05,383.86,186.26,290.07,263.84,240.37,358.66,424.26,344.15,121.38,157.68,131.69
8-Dec-05,389.66,186.15,288.48,262.15,239.86,359.6,423.49,341.4,120.7,159.39,132.24
9-Dec-05,384.38,185.51,290.24,262.62,240.53,360,426.56,343.44,121.25,161.06,132.84
12-Dec-05,388.28,185.75,290.23,263.4,240.97,360.11,425.25,344.18,120.62,160.04,132.7
13-Dec-05,387.15,187.2,290.3,264.54,243.78,364.43,429.77,343.38,121.27,162.06,133.41
14-Dec-05,392.09,186.08,292.79,265.75,245.23,365.29,431.37,342.96,120.76,163.83,132.69
15-Dec-05,389.01,185.28,293.41,264.94,245.94,366.61,429.45,342.33,120.73,164.07,131.3
16-Dec-05,379.88,184.56,293.62,264.11,245.89,367.15,430.13,340.81,120.38,164.25,131.61
19-Dec-05,377.66,183.75,290.91,261.39,245.22,370.79,427.24,336.08,120.31,161.99,130.07
20-Dec-05,380.82,183.06,290.87,260.83,244.02,370.15,427.94,335.64,119.48,162.45,130.05
21-Dec-05,381.28,186.43,292.02,260.96,244.51,371.56,429.95,336.21,118.7,160.64,131.18
22-Dec-05,380.21,188.17,294.05,261.31,244.82,374.14,432.32,337.97,118.98,161.62,132.04
23-Dec-05,379.44,188.87,294.29,261.81,244.05,374.19,432.98,338.41,118.75,161.75,132.55
27-Dec-05,369.46,187.57,291.54,259.74,242.38,371.03,429.59,335.32,118.64,161.09,132.61
28-Dec-05,374.1,188.9,292.31,259.93,242.6,371.34,428.75,335.3,118.23,160.56,132.16
29-Dec-05,371.73,188.71,292.19,259.98,241.99,369.97,428.02,332.73,118.17,160.24,131.19
30-Dec-05,372.73,187.12,290.6,258.39,240.17,367.49,426.4,330.81,117.42,159.66,130.33
3-Jan-06,389.54,190.76,292.73,260.94,241.77,372.26,433.48,337.52,117.98,162.79,133.6
4-Jan-06,390.84,191.93,293.42,260.97,242.36,375.34,432.63,341.27,119.03,162.91,134.22
5-Jan-06,386.76,191.74,292.53,261.37,241.27,374.77,434.19,343.95,119.49,161.86,135.4
6-Jan-06,395.48,194.1,294.18,263.73,242.35,377.49,436.43,349.49,119.63,163.33,137.16
9-Jan-06,395.46,193.82,295.7,265.94,243.22,379.38,438.29,350.49,119.79,162.6,138.14
10-Jan-06,398.94,192.71,294.98,266.4,242.49,377.64,438.27,350.65,119.28,162.67,139.4
11-Jan-06,401.07,191.14,295.28,267.52,243.09,376.72,440.14,354.52,120.18,162.22,139.05
12-Jan-06,397.6,188.46,292.93,265.31,241.93,376.39,437.15,352.04,119.51,162.19,138.69
13-Jan-06,403.3,188.86,291.82,265.51,241.99,375.72,437.22,351.66,120.3,163.42,136.53
17-Jan-06,411.39,189.21,290.29,263.7,240.93,374.68,433.14,347.98,119.13,165.1,136.1
18-Jan-06,406,187.14,290.53,263.17,241.47,375.63,431.63,343.34,119.22,165.45,136.13
19-Jan-06,414.55,189.06,291.83,265.17,241.77,377.61,430.26,346.35,119.52,166.92,137.92
20-Jan-06,415.32,186.07,284.95,260.33,238.34,370.33,421.03,336.44,117.53,165.7,135.87
23-Jan-06,419.96,188.39,285.44,260.33,238.46,369.58,422.76,335.47,117.21,165.9,137.23
24-Jan-06,417.29,190.5,286.81,262.95,239.24,368.24,423.91,336.22,117.74,167.15,138.14
25-Jan-06,409.82,191.52,286.2,261.9,239.53,368.05,424.74,336.66,119.52,164.79,138.24
26-Jan-06,409.76,193.42,289.28,263.07,240.16,369.84,431.57,338.75,121.06,163.37,138.71
27-Jan-06,417.45,195.15,290.02,264.22,242.06,374.42,432.37,342.35,122.26,164.3,141.17
30-Jan-06,427.22,195.64,290.42,263.62,241,372.6,431.25,343.92,121.94,163.22,140.27
31-Jan-06,424.36,195.87,289.28,262.83,239.75,372.65,429.51,341.37,121.24,163.4,140.35
1-Feb-06,416.25,196.45,291.76,263.76,240.9,374.92,429.37,343.21,122.55,163.81,141.29
2-Feb-06,412.82,193.49,288.9,262.99,240.28,371.6,425.56,337.56,122.27,161.44,139.86
3-Feb-06,409.29,191.89,288.21,262.04,238.85,370.6,423.46,334.14,122.77,160.4,137.87
6-Feb-06,415.52,195.21,289.03,261.82,238.24,367.33,424.48,332.52,122.72,161.25,138.5
7-Feb-06,400.28,190.18,286.73,260.13,237.12,366.63,422.05,332.81,122.39,160.47,137.42
8-Feb-06,400.47,190.28,288.85,262.33,238.39,371.03,424.94,339.05,124.5,160.13,137.17
9-Feb-06,392.71,190.94,290.24,262.14,238.78,371.24,425.83,337.13,124.27,160.85,137.83
10-Feb-06,390.89,190.57,292.62,262.79,239.08,370.43,427.78,338.57,125.93,160.85,137.89
13-Feb-06,390.24,188.81,292.38,262.19,238.19,370.16,426.41,335.94,125.52,160.55,138.19
14-Feb-06,386.34,193.39,295.87,265.14,241.05,373.69,431.9,340,128.75,160.36,139.01
15-Feb-06,385.13,192.91,296.4,266.46,242.61,376.42,433.85,340.8,129.62,160.55,139.77
16-Feb-06,392.21,194.9,296.78,267.24,243.75,378.37,436.69,344.44,131.33,161.72,140.98
17-Feb-06,395,194.84,297.85,265.79,243.44,378.2,435.02,340.78,131.91,163.37,141.94
21-Feb-06,401.31,194.87,296.57,264.17,242.57,375.84,433.81,336.54,131.54,163.7,142.44
22-Feb-06,395.6,195.56,299.4,266.02,244.45,379.33,441.69,339.59,130.26,164.53,144.67
23-Feb-06,394.1,195.04,297.63,264.91,244.7,377.86,440.21,337.46,130.28,163.78,144.42
24-Feb-06,398.9,195.51,298.12,264.2,244.07,377.72,441.14,337.6,129.54,164.24,143.49
27-Feb-06,393.18,193.83,299.95,266.68,245.16,380.64,441.46,341,130.24,165.78,143.7
28-Feb-06,389.8,191.66,296.13,264.43,242.07,375.53,437.15,337.97,129.19,164.49,143.25
1-Mar-06,396.1,193.93,298.11,266.29,242.72,376.37,438.86,344.88,131.13,163.92,143.8
2-Mar-06,401.39,195.05,297.43,264.66,241.77,375.1,436.39,344.46,131.28,163.7,143.52
3-Mar-06,401.74,195.14,298.57,264.16,242.38,374.03,435.29,342.74,130.04,163.46,142.94
6-Mar-06,390.36,193.05,296.88,262.77,241.78,371.98,434.2,340.42,132.35,159.8,145.93
7-Mar-06,385.73,191.24,297.32,261.67,242.74,372.53,435.63,338.6,130.29,159.38,143.83
8-Mar-06,386.07,189.88,297.27,262.08,245.07,374.79,435.79,338.66,130.92,159.57,144.37
9-Mar-06,381.96,189.49,296.64,260.87,245.65,372.98,433.2,335.68,131.28,158.8,145.69
10-Mar-06,383.45,192.87,299.72,263.16,247.81,374.67,436.7,337.13,132.76,159.69,146.91
13-Mar-06,389.66,192.93,299.68,263,247.48,375.1,436.69,337.81,132.89,160.51,145.84
14-Mar-06,397.01,196.24,302.82,265.98,247.43,377.24,441.79,342.2,133.8,162.04,146.92
15-Mar-06,398.64,198.7,306.83,267.15,246.38,378.28,442.51,344.71,133.79,162.68,149.55
16-Mar-06,404.42,199.11,307.41,268.03,246.61,378.28,443.96,341.78,134.06,163.74,151
17-Mar-06,400.6,199.42,309.23,268.47,247.12,379.52,445.15,343.19,133.36,162.98,152.71
20-Mar-06,393.65,198.53,309.21,267.72,247.75,380,445.33,344.42,132.53,161.04,150.1
21-Mar-06,392.91,196.12,307.5,266.36,246.8,377.32,441.32,342.56,132.7,159.47,148.31
22-Mar-06,395.04,197.53,310.34,267.1,248.15,381.28,444.5,342.56,133.84,160.57,148.56
23-Mar-06,399.34,197.91,308.42,266.9,246.82,379.3,442.38,341.27,133.73,160.2,148.84
24-Mar-06,401.63,198.01,308.39,266.83,246.91,378.87,442.39,342.22,134.49,159.96,148.06
27-Mar-06,403.66,199.21,308.01,266.6,245.95,376,442.37,342.44,134.68,158.74,146.58
28-Mar-06,405.42,198.23,306.61,265.4,244.09,372.62,438.14,339.42,133.39,158,148.34
29-Mar-06,409.62,200.6,308.88,267.3,245.18,373.44,439.91,344.84,134.48,159.19,151.07
30-Mar-06,409.42,201.24,309.6,266.42,243.67,372.66,437.73,345.88,133.45,157.53,148.35
31-Mar-06,404.78,199.86,309.53,265.34,242.52,370.66,437.45,344.06,133.14,156.4,148.47
3-Apr-06,406.69,201.74,310.27,264.71,243.11,370.68,437.93,346.03,133.46,156.75,146.15
4-Apr-06,412.26,202.54,312.35,265.98,243.29,371.18,442.54,347.18,134.38,158.49,144.72
5-Apr-06,418.07,204.74,312.23,267.78,243.47,369.79,443.71,350.49,134.44,159.9,146.26
6-Apr-06,418.47,205.53,312.36,268.55,242.94,367.16,442.36,350.99,132.47,157.51,145.13
7-Apr-06,411.53,202.8,309.72,267.25,240.92,362.61,437.93,347.12,131.89,155.09,142.47
10-Apr-06,417.57,202.7,309.54,266.94,240.9,361.59,438.64,346.31,131.74,155.39,141.22
11-Apr-06,415.23,201.35,308.61,265.01,239.07,357.8,434.76,343.84,129.59,153.76,140.7
12-Apr-06,412.35,202.46,310.91,264.56,239.36,359.72,435.49,343.45,129.64,154.05,140.57
13-Apr-06,413.81,203.32,309.69,265.37,239.11,359.39,436.28,344.64,129.11,153.29,138.58
17-Apr-06,420.11,204.99,307.61,263.56,237.72,357.37,436.13,340.94,128.43,153.23,138.11
18-Apr-06,430.57,210.47,314.67,267.37,239.84,360.68,443.68,347.62,130.46,156.35,142.17
19-Apr-06,436.81,211.94,316.96,266.64,239.94,358.85,444.38,347.81,128.92,156.58,143.89
20-Apr-06,433.05,210.05,317.71,267.6,240.2,361.52,445.22,348.54,127.62,157.91,143.95
21-Apr-06,441.89,211.79,318.04,265.88,240.14,360.71,444.87,345.3,127.26,158.49,144.12
24-Apr-06,435.77,211.27,318.44,265.25,240.74,359.42,444.5,344.03,126.95,159.65,143.37
25-Apr-06,431.02,210,315.42,265.12,241.01,357.05,441.87,343.67,127.57,157.52,142.79
26-Apr-06,425.04,209.89,317.1,266.82,243.08,357.49,444.69,345.11,128.73,156.1,141.77
27-Apr-06,420.73,205.91,316.35,268.9,243.62,355.31,450.86,347.96,129.79,158.08,142.85
28-Apr-06,425.48,206.93,315.72,268.71,244.01,358.73,455.21,340.1,129.26,158.61,143
1-May-06,431.05,208.46,316.16,267.77,243.99,356.45,448.35,337.61,129.36,157.13,141.03
2-May-06,440.82,210.04,318.67,267.86,245.42,356,451.36,338.29,129.11,159.94,139.47
3-May-06,434.42,209.99,318.98,268.17,244.18,352.44,450.71,337.26,128.48,158.95,139.78
4-May-06,431.63,212.06,322.31,269.71,244.36,353.32,451.71,339.3,128.6,159.35,142.22
5-May-06,435.98,213.5,325.66,273.04,246.54,356.48,458.09,341.28,128.83,162.7,144.37
8-May-06,434.4,214.25,325.07,273.23,247.91,356.35,456.09,341.42,129.63,161.63,145.3
9-May-06,437.42,216,325.62,274.09,248.56,354.18,456.87,339.71,129.76,160.3,145.15
10-May-06,439.63,215.7,325.43,274.29,247.65,353.8,457,335.9,128.81,161.23,145.71
11-May-06,434.61,212.53,322.76,271.62,244.89,352.45,449.82,327.87,127.54,159.61,142.25
12-May-06,422.11,208.12,318.4,269.17,242.82,351.47,445.36,325.34,126.07,158.02,140.13
15-May-06,414.88,205.61,319,269.64,245.76,356.39,448.01,325.04,126.49,158.8,142.47
16-May-06,415.9,205.2,318.93,267.5,246.49,357.73,447.49,321.66,126.56,158.15,141.37
17-May-06,404.95,199.74,312.49,263.96,243.73,353.77,438.5,318.27,123.61,155.42,138.3
18-May-06,400.02,197.56,309.04,263.71,242.37,352.12,434.81,316.63,123.17,155.65,137.14
19-May-06,402.66,198.14,310.45,265.72,242.51,350.59,436.78,318.48,124.83,156.98,137.53
22-May-06,401.14,194.36,309.86,263.6,243.1,349.02,435.72,316.25,123.81,158.26,136.65
23-May-06,401.18,194.66,308.66,261.96,243.27,347.13,433.7,313.64,123.93,155.97,135.68
24-May-06,397.05,193.44,308.04,262.02,244.88,348.61,433.92,316.84,124.02,156.69,136.03
25-May-06,409.4,197.48,310.13,264.45,247.4,351.4,437.86,320.02,124.89,158.11,139.59
26-May-06,411.17,200.16,311.45,265.61,247.83,353.38,441.18,321.48,126.4,159.85,141.17
30-May-06,403.83,195.63,307.68,261.67,244.12,348.07,434.63,314.9,124.18,158.25,139.88
31-May-06,411.95,197.99,310.15,264.37,245.19,350.62,437.29,315.72,125.37,160.4,139.82
1-Jun-06,413.79,200.19,313.21,268.6,246.49,355.64,442.89,320.93,128.59,162.25,142.96
2-Jun-06,419.08,201.79,313.28,267.49,245.99,356.82,444.64,319.87,128.25,164.06,144.45
5-Jun-06,406.65,195.89,307,263.35,242.54,351.56,437.49,313.99,127,162.53,144.98
6-Jun-06,407.11,194.31,306.09,261.99,243.18,352.05,436.38,313.44,128.16,162.45,144.33
7-Jun-06,393.62,189.89,303.51,262.08,242.45,353.78,437.82,309.49,127.54,161.59,144.95
8-Jun-06,397.19,189.74,303.6,261.88,243.93,354.44,439.19,307.54,127.06,162.45,144.27
9-Jun-06,393.46,188.49,301.17,260.92,243.82,352,437.94,305.98,127.04,163.54,145.43
12-Jun-06,386.24,185.12,297.31,257.54,242.57,348.36,432.45,299.93,126.26,163.97,143.78
13-Jun-06,375.47,181.51,296.19,255.46,241.09,347.38,424.14,299.3,126.81,161.87,142.71
14-Jun-06,384.39,184.39,298.96,256.91,242.09,348.23,421.61,302.41,127.04,160.91,141.76
15-Jun-06,397.99,190.28,305.34,262.33,244.05,352.81,430.88,310.37,129.59,163.08,143.97
16-Jun-06,395.61,189.07,304.77,261.35,244.24,351.8,427.91,309.03,130.08,163.02,143.83
19-Jun-06,383.22,185.54,302.25,260.15,243.26,348.58,425.25,307.91,129.14,160.93,143.29
20-Jun-06,380.97,186.06,302.2,259.29,245.01,347.74,426.48,307.38,129.12,161.28,142.44
21-Jun-06,388.3,190.53,305.32,261.73,246,349.37,429.69,312.51,128.96,161.13,143.99
22-Jun-06,389.96,189.76,303.14,259.89,245.7,347.36,428.07,308.38,128.18,160.4,142.77
23-Jun-06,395.83,191.05,303.41,259.25,244.51,347.5,425.59,306.79,128.38,160.5,141.84
26-Jun-06,400.35,191.7,304.38,260.74,245.89,346.84,428.92,308.03,128.16,161.24,142.99
27-Jun-06,402.39,189.14,301.15,257.33,244.75,342.33,424.73,303.5,127.78,160.56,142.35
28-Jun-06,410.33,189.54,302.28,257.7,245.6,343.21,426.75,305.2,128.55,161.29,142.9
29-Jun-06,421.23,196.86,308.43,263.14,249.43,348.96,436.09,313.39,130.48,163.34,145.52
30-Jun-06,420.35,197.79,308.1,263.41,248.12,350.69,434.13,310.42,131.25,163.8,146.39
3-Jul-06,425.49,200.54,309.7,263.6,249.39,351.87,439.03,314.11,131.61,165.38,148.62
5-Jul-06,427.37,197.92,307.45,261.36,247.69,350.73,435.63,308.72,130.96,164.57,148.76
6-Jul-06,427.88,198.12,308.04,261.52,250.51,352.23,436.89,308.91,130.49,163.86,148.91
7-Jul-06,422.51,196.15,303.48,259.6,250.13,352.71,434.99,304.95,130,165.03,148.31
10-Jul-06,423.99,196.75,304.51,259.77,251.76,354.26,437.29,301.2,129.5,165.84,150.01
11-Jul-06,431.51,196.51,305.19,259.67,253.23,355.23,437.81,303.03,128.73,166.93,150.01
12-Jul-06,430.78,195.1,302.11,255.4,250.87,352.85,433.02,296.39,127.92,165.74,151.08
13-Jul-06,427.86,189.57,296.8,251.13,249.14,350.03,426.96,291.63,125.47,165.42,148.83
14-Jul-06,433.03,189.81,292.17,247.82,247,347.54,425.09,290.67,125.55,165.48,146.66
17-Jul-06,421.14,187.52,291.54,249.35,247.49,348.84,425.32,291.71,126.23,165.99,146.35
18-Jul-06,422.3,188.23,292.67,247.71,248.66,349.15,426.19,292.69,126.76,166.42,147.93
19-Jul-06,425.33,193.3,298.56,252.67,251.29,357.67,437.69,296.3,128.89,168.63,151.49
20-Jul-06,417.49,188.42,293.04,249.44,251.75,357.89,436.33,292.25,128.04,169.4,150.26
21-Jul-06,411.56,185.44,290.21,247.44,250.81,358.84,433.77,288.34,127.42,169.9,147.85
24-Jul-06,423.66,188.33,294.89,252.58,252.86,366.09,438.99,293.17,129.71,171.3,150.42
25-Jul-06,430.21,191.04,293.87,254.97,253.9,369.23,439.99,294.84,132.78,172.06,151.07
26-Jul-06,437.34,190.73,290.09,252.06,252.92,370.51,439.57,294.9,134.65,172.69,151.78
27-Jul-06,435.62,186.74,289.89,251.42,251.45,369.17,437.43,293.34,136.08,171.42,151.88
28-Jul-06,435.48,189.85,293.38,254.6,253.75,371.44,445.49,299.37,137.47,172.3,154.51
31-Jul-06,441.21,190.88,291.74,254.48,252.59,369.62,444.15,298.7,136.79,171.69,153.47
1-Aug-06,442.83,189.34,289.96,252.06,251.23,369.97,443.06,294.05,135.68,173.53,152.85
2-Aug-06,443.97,192.01,291.51,254.3,253.48,372.19,443.58,296.64,138.68,173.37,151.76
3-Aug-06,441.22,193.18,293.85,256.05,254.11,369.08,444.93,298.91,136.97,172.42,153.61
4-Aug-06,438.68,192.29,293.25,256.25,254.27,369.18,446.08,298,136.92,172.28,155.42
7-Aug-06,442.08,193.03,291.72,255.23,253.63,368,444.36,296.83,135.51,170.49,153.36
8-Aug-06,440.94,191.19,289.12,252.67,254.77,368.09,442.02,296.02,135.27,171.88,150.71
9-Aug-06,443.22,191.31,285.29,249.4,253.25,367.77,436.63,298.77,134.64,171.87,149.82
10-Aug-06,441.07,191.7,287.42,252.81,255.81,367.86,438.92,300.5,134.58,171.78,150.49
11-Aug-06,441.02,189.46,285.89,252.54,255.35,365.63,437.47,297.97,134.7,171.35,149.15
14-Aug-06,434.26,189.06,286.88,253.26,256,366.36,437.68,301.36,133.89,172.08,150.44
15-Aug-06,434.57,192.56,291.79,256.99,257.4,369.63,445.15,309.21,135.17,173.43,152.3
16-Aug-06,430.77,195.83,298.01,259.65,257.17,372.45,447.51,315.79,134.85,171.75,152.44
17-Aug-06,429.59,195,298.63,261,256.87,373.37,448.84,316.72,135.11,171.25,152.43
18-Aug-06,436.03,195.09,297.78,260.6,258.59,374.1,449.46,318.7,135.57,173.25,152.8
21-Aug-06,439.27,194.92,295.38,258.12,258.58,372.83,447.76,315.78,135.57,173.46,153.72
22-Aug-06,441.48,195.84,295.48,257.67,258.72,373.93,447.36,315.84,135.48,174.61,154.89
23-Aug-06,435.14,195.44,293.74,255.53,258.3,374.01,446.88,314.24,135.42,172.85,153.17
24-Aug-06,439.97,193.77,292.19,254.31,259.14,376.71,447.95,315.5,135.62,173.39,154.36
25-Aug-06,441.54,194.37,292.02,253.87,258.89,376.17,445.68,316.25,135.91,173.28,154.16
28-Aug-06,435.94,194.08,293.74,256.61,260.34,378.86,448.46,319.25,137.24,174.68,155.55
29-Aug-06,433.36,195.13,294.17,258.22,261.4,380.15,447.06,321.62,138.43,174.88,155.32
30-Aug-06,426.43,195.04,294.53,258.47,261.92,380.14,447.23,324.5,138.63,173.5,156.33
31-Aug-06,423.25,196.03,295.15,259.25,261.67,379.54,447.63,323.38,138.36,175.65,155.92
1-Sep-06,427.79,198.19,296.98,261.92,263.1,381.46,448.52,324.44,139.86,175.41,155.46
5-Sep-06,432.16,199.03,297.6,261.97,262.21,380.06,449.95,325.87,140.29,173.75,156.76
6-Sep-06,419.3,196.85,295.45,259.38,261.67,377.81,448.43,319.95,139.42,172.84,156.34
7-Sep-06,419.74,194.61,293.83,259.42,260.49,375.61,445.09,317.89,138.69,172.79,155.15
8-Sep-06,411.86,195.12,294.34,262.14,262.04,378.18,447.57,321.25,138.75,173.07,156.48
11-Sep-06,398.99,189.88,295.26,264.2,263.68,380.8,448.23,323.99,139.37,172.54,157.74
12-Sep-06,396.44,191.95,298.07,270.55,264.04,385.2,453.67,330.09,140.88,171.39,159.35
13-Sep-06,403.15,193.53,301.13,271.39,261.9,384.34,456.77,330.12,141.07,171.88,160.62
14-Sep-06,396.31,192.6,300.04,271.09,262.68,383.94,457.25,330.95,142.24,170.91,159.94
15-Sep-06,396.31,193.13,301.19,271.91,263.01,384.7,459.48,332.12,141.57,171.35,161.06
18-Sep-06,406.44,195.25,301.82,270.47,261.97,384.31,458.59,332.2,140.53,170.54,160.13
19-Sep-06,399.78,193.03,300.89,270.91,262.78,384.77,459.32,329.78,140.63,171.18,161.38
20-Sep-06,390.39,194.08,302.27,273.32,264.22,386.9,462.6,335.21,142.88,170.83,160.55
21-Sep-06,396.08,192.77,298.53,271.37,261.92,384.33,460.26,331.7,143.27,170.4,159.05
22-Sep-06,394.27,192.39,297.77,271.07,261.95,381.89,460.15,329.36,144.73,170.21,160.02
25-Sep-06,394.87,193.51,301.22,275.77,260.17,383.37,464.82,334.68,146.63,172.6,160.06
26-Sep-06,403.41,197.07,305.68,277.79,261.13,383.65,466.96,337.26,146.78,172.58,159.67
27-Sep-06,409.58,196.45,306.16,277.27,262.4,384.28,465.31,335.97,143.38,174.69,161.32
28-Sep-06,409.82,197.07,307.64,277.29,262.03,384.34,466.71,338.07,142.76,174.09,160.58
29-Sep-06,411.38,195.56,306.29,275.84,260.75,384.92,465.83,336.28,143.89,172.33,160.65
2-Oct-06,407.18,195.43,307.34,276.04,259.23,382.69,464.18,334.67,142.77,173.49,160.38
3-Oct-06,393.86,193.19,309.28,278.93,259.62,384.07,469.03,335.35,144.1,174.32,162.56
4-Oct-06,399.94,193.51,313,282.97,262.11,386.76,474.33,341.92,145.52,175.06,164.75
5-Oct-06,405.56,196.46,315.83,283.98,261.58,386.87,474.48,341.73,143.21,174.48,166.05
6-Oct-06,406.16,197.46,314.41,283.16,260.22,385.85,472.58,341.1,143.5,173.29,164.54
9-Oct-06,400.95,199.14,314.6,285.37,260.34,384.53,473.95,342.33,143.65,173.36,165.72
10-Oct-06,406.73,199.97,315.49,286.6,259.5,383.27,474,342.47,144.72,174.51,165.54
11-Oct-06,401.46,198.06,314.61,286.02,260.06,382.94,472.67,342.31,144.51,174.89,165.77
12-Oct-06,408.84,200.49,317.35,289.84,260.37,385.44,475.16,347.66,146.92,175.3,167.02
13-Oct-06,414.44,202.32,316.97,288.84,259.88,383.91,476.3,350.33,146.87,175.18,168.46
16-Oct-06,423.39,203.86,318.74,289.11,260.13,384.29,475.2,350.65,145.23,175.86,169.32
17-Oct-06,420.58,202.37,316.8,287.62,259.35,385.37,474.45,347.39,144.72,177.09,168.5
18-Oct-06,417.76,201.92,316.09,288.35,260.54,389.93,475.53,346.04,144.45,178.87,169.61
19-Oct-06,425.35,203.2,315.4,287.67,261.17,390.12,471.96,346.21,146.48,179.66,169.47
20-Oct-06,421.35,202.15,313.85,287.56,262.37,392.61,472.07,347.83,149.04,180.75,169.82
23-Oct-06,422.13,203.08,315.43,290.95,265.15,393.33,475.17,350.39,149.74,181.36,170.75
24-Oct-06,428.37,205.59,315.76,292.16,264.4,392.14,474.88,347.65,149.71,181.16,169.71
25-Oct-06,435.84,205.05,315.55,291.35,266.18,390.39,476.3,350.36,149.99,182.8,170.74
26-Oct-06,435.72,206.05,315.51,295.29,267.43,391.48,480.21,351.65,151.77,182.17,172.16
27-Oct-06,431.89,206,312.84,292.61,266.3,389.78,475.6,346.14,151.36,181.19,171.24
30-Oct-06,425.56,206.74,314.23,294.33,265.86,387.93,476.99,348.87,149.34,181.24,172.11
31-Oct-06,429.74,207.05,313.29,293.58,265.52,386.53,476.38,350.12,148.87,181.5,172.57
1-Nov-06,426.23,205.38,311.36,291.17,263.7,383.74,472.21,346.97,147.95,182.83,171.3
2-Nov-06,427.02,206.16,310.42,290.76,263.19,385.53,471.38,346.84,148.66,181.44,167.71
3-Nov-06,435.01,205.43,309.63,288.73,261.57,383.6,470.12,345.3,147.92,180.09,165.31
6-Nov-06,439.53,207.9,313.07,292.66,262.9,388.47,476.39,350.1,149.57,179.38,167.27
7-Nov-06,435.84,207.41,316.12,293.07,262.96,390.97,477.43,351.32,150.18,178.96,165.54
8-Nov-06,443.56,207.74,316.82,294.43,263.83,385.05,478.85,351.89,150.18,180.54,166.01
9-Nov-06,447.04,209.59,314.29,293.23,261.97,375.36,475.84,353.42,147.63,180.64,166.48
10-Nov-06,442.98,208,315.44,294.34,262.05,376.46,478.64,354.63,146.57,181.82,167.59
13-Nov-06,443.15,209.59,317.26,294.55,260.89,376.97,479.32,357.82,147.1,181.81,167.5
14-Nov-06,444.52,209.5,318.67,297.78,262.36,379.86,481.83,361.77,147.2,182.24,169.66
15-Nov-06,447.98,210.02,321.04,298.62,263.03,381.79,481.75,362.37,145.31,181.39,169.02
16-Nov-06,435.33,209.24,323.1,300.75,264.88,383.63,484.78,364.55,145.45,181.95,170.5
17-Nov-06,439.13,209.11,323.43,300.02,265.44,384.9,483.76,363.95,147.41,182.18,169.84
20-Nov-06,437.21,212,322.19,299.45,264.96,383.51,485.12,364.57,147.1,181.73,175.89
21-Nov-06,445.23,213.18,323.52,299.84,264.1,382.98,484.53,364.63,146.32,181.88,179
22-Nov-06,442.73,215.89,324.02,300.5,264.86,383.89,485.06,367.73,145.77,182.36,179.74
24-Nov-06,440.86,216.05,322.68,298.85,263.92,381.56,483.37,366.68,145.71,182.63,180.63
27-Nov-06,439.49,212.78,318.47,294.61,260.8,379.1,475.52,357.67,144.6,181,175.85
28-Nov-06,447.8,213.03,317.62,294.06,261.98,380.6,475.86,359.3,145.08,182.08,176.06
29-Nov-06,460.59,215.26,320.05,296.42,263.58,382.98,478.67,361.15,147.35,184.39,178.45
30-Nov-06,464.36,215.61,320.01,296.5,262.66,384.43,477.46,361.19,148.38,184.9,180.3
1-Dec-06,466.54,214.2,318.55,296.09,261.96,384.89,475.4,357.79,148.15,185.53,179.72
4-Dec-06,467.03,217.38,321.74,299.52,265.26,383.01,481.31,362.71,149.44,187.31,182.35
5-Dec-06,468.58,217.94,322.6,301.99,267.05,384.27,483.5,363.27,149.89,187.72,180.75
6-Dec-06,465.02,217.76,321.86,301.7,267.32,384.76,484.57,361.38,150.45,186.59,179.58
7-Dec-06,462.69,218.63,321.33,300.15,267.06,383.74,482.91,357.97,150.07,185.75,178.98
8-Dec-06,462.11,219.09,321.21,300.87,267.34,384.61,484.35,359.2,150.88,185.38,179.44
11-Dec-06,461.52,218.62,320.62,302.06,267.31,385.01,487.42,360,151.96,186.19,179.77
